DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA,,,,,,,,,,
6312670,7092997,11024,181231732,0,2561712,0,0,151460,265928,0,1647,,,,,,,,,,,
4893475,5542859,8739,141060828,0,1557930,0,28749,155866,98052,0,1282,,,,,,,,,,,
4082162,4653088,7827,118823760,0,950677,0,71784,137317,0,0,1080,,,,,,,,,,,
5029717,5490778,8447,160806904,0,1051282,143746,0,237649,0,0,1461,,,,,,,,,,,
6121531,6884625,10300,216628921,0,1710792,101546,71437,329285,94502,0,1969,,,,,,,,,,,
4591764,5123065,8258,117183415,0,1458072,7503,0,82485,93683,0,1065,,,,,,,,,,,
4722830,5106471,8158,136287147,0,862762,128826,140673,0,8208,0,1239,,,,,,,,,,,
4774667,4950024,7746,124808623,0,813285,210822,18860,0,0,0,1134,,,,,,,,,,,
6141823,7094297,10816,216271151,0,1916263,0,254364,177272,154053,0,1966,,,,,,,,,,,
4210598,4799066,7740,127083508,0,813340,8948,234454,0,0,0,1155,,,,,,,,,,,
5218707,6022899,10876,217152466,0,1200850,81641,167671,256369,0,1,1974,,,,,,,,,,,
6532980,7053927,10627,216546287,0,1722956,218231,0,266277,107018,0,1968,,,,,,,,,,,
7342203,8072059,11964,210582335,0,2904867,80844,73536,24207,344254,0,1914,,,,,,,,,,,
5591860,6421785,10272,186095757,0,1890451,0,0,343986,122013,0,1691,,,,,,,,,,,
5662561,5789041,8946,158846480,0,1052664,301503,0,25949,35477,0,1444,,,,,,,,,,,
5182244,5806961,9110,176852541,0,1013914,92227,245299,90013,18325,0,1607,,,,,,,,,,,
6365444,7479729,11422,252413192,0,1816347,0,301044,332435,111491,0,2294,,,,,,,,,,,
5888952,6736386,10359,192193887,0,1935081,0,176381,144370,162704,0,1747,,,,,,,,,,,
7779198,8519324,12782,293021770,0,1817431,264766,307339,198607,133876,0,2663,,,,,,,,,,,
6864511,7784553,11951,215202122,0,2813680,0,0,265967,288768,0,1956,,,,,,,,,,,
5446242,6238232,10650,198111305,0,1516338,0,319327,20688,99071,1,1801,,,,,,,,,,,
5097977,5381812,8563,150827188,0,939858,208238,3934,126200,0,0,1371,,,,,,,,,,,
4008229,4556045,7568,112999343,0,813173,0,184782,0,0,0,1027,,,,,,,,,,,
5937104,6849717,10711,206014238,0,1939493,0,120754,284861,140011,0,1872,,,,,,,,,,,
4342844,4949424,7994,127422597,0,1195110,0,0,210948,28460,0,1158,,,,,,,,,,,
5952331,6726949,10205,176793340,0,2275657,0,0,199496,210297,0,1607,,,,,,,,,,,
4040440,4479216,7493,106128977,0,927700,40707,0,114540,0,0,964,,,,,,,,,,,
4989330,5758735,8934,182565255,0,913741,36860,337732,99888,0,0,1659,,,,,,,,,,,
8117501,9123821,13306,296413853,0,2571005,129133,323247,181712,262251,0,2694,,,,,,,,,,,
5163250,5576981,8607,164325967,0,1017687,173835,17646,203977,0,0,1493,,,,,,,,,,,
4738045,5447389,8907,154950385,0,1299512,3759,38504,275737,34987,0,1408,,,,,,,,,,,
4564934,5100192,8307,114458324,0,1479792,0,0,72443,98970,0,1040,,,,,,,,,,,
5088137,5232393,8651,149927281,0,891841,248478,0,34384,0,1,1363,,,,,,,,,,,
6281270,7035849,10705,181233760,0,2344698,15689,134520,17467,252108,0,1647,,,,,,,,,,,
7402932,7828394,11593,220061567,0,2232474,260449,83210,0,236247,0,2000,,,,,,,,,,,
4648503,5413927,8395,164137618,0,901250,0,310701,87605,0,0,1492,,,,,,,,,,,
5224612,5959227,9040,192641673,0,1095581,74476,159655,281633,0,0,1751,,,,,,,,,,,
5368941,5841597,9159,180037612,0,813962,176052,284962,0,0,0,1636,,,,,,,,,,,
7302184,7832572,11670,229713168,0,2264569,231704,0,182873,211162,0,2088,,,,,,,,,,,
4609004,5067931,8233,138277013,0,1005646,96135,0,192181,0,0,1257,,,,,,,,,,,
6596978,7041532,10745,202665573,0,1791491,221856,70835,83716,148854,0,1842,,,,,,,,,,,
5094813,5676898,9147,170911494,0,1149086,102102,37341,272516,10442,0,1553,,,,,,,,,,,
6374890,7229816,10849,222716348,0,2035318,62101,72148,329613,148528,0,2024,,,,,,,,,,,
7456180,7885542,12231,249538850,0,1916057,315657,170857,0,176223,1,2268,,,,,,,,,,,
5379883,6072012,9778,154346199,0,1794020,0,130144,39783,156682,0,1403,,,,,,,,,,,
7826680,8770703,13157,256437813,0,2842515,69044,287036,27400,333240,0,2331,,,,,,,,,,,
6009010,6662091,10353,197672879,0,1681519,113153,89030,200911,111032,0,1797,,,,,,,,,,,
6990694,7212448,10804,199887843,0,1847954,324591,10113,0,172216,0,1817,,,,,,,,,,,
8279470,8936886,13322,272011770,0,2775001,247462,0,256490,283792,0,2472,,,,,,,,,,,
4633098,5391955,8562,162863997,0,1043363,0,163327,229663,0,0,1480,,,,,,,,,,,
7219906,7975226,11664,238863693,0,2169677,137522,299755,0,225767,0,2171,,,,,,,,,,,
4131473,4651723,7877,107910893,0,1141490,0,0,122512,34281,0,981,,,,,,,,,,,
6389180,6634037,9751,176530899,0,1693376,269039,0,0,146566,0,1604,,,,,,,,,,,
5991046,6690484,11864,230420527,0,1522194,92959,290527,77782,83194,1,2094,,,,,,,,,,,
4113314,4539001,7550,109127654,0,928786,51943,0,115587,0,0,992,,,,,,,,,,,
5261877,6055330,9751,175859716,0,1593109,0,76320,269277,84949,0,1598,,,,,,,,,,,
9214846,9936193,14475,325460855,0,2892150,327278,52938,338298,289591,0,2958,,,,,,,,,,,
4400269,4765772,7926,119720046,0,919789,104218,0,106446,0,0,1088,,,,,,,,,,,
4038409,4594497,7738,115283742,0,940503,0,67062,127258,0,0,1048,,,,,,,,,,,
8097720,8994384,13432,273063824,0,2686381,130439,346876,0,311765,0,2482,,,,,,,,,,,
5738884,5980028,9110,166051567,0,1231298,257093,0,75680,56949,0,1509,,,,,,,,,,,
7470366,7984936,11742,221673340,0,2428971,215992,96154,0,268980,0,2015,,,,,,,,,,,
4818122,5624726,8778,174794969,0,1056936,0,229959,205289,6314,0,1589,,,,,,,,,,,
6961884,7406379,11087,222140177,0,1901389,262852,0,194156,148735,0,2019,,,,,,,,,,,
4068730,4637014,7834,117855917,0,813351,0,205060,0,0,0,1071,,,,,,,,,,,
5244063,5662400,10225,191302332,0,1179626,161156,0,234925,0,1,1739,,,,,,,,,,,
5300619,5981518,9675,151967448,0,1696700,0,171467,0,147097,0,1381,,,,,,,,,,,
6947169,7694018,11842,208780217,0,2488246,74049,175403,0,278865,0,1898,,,,,,,,,,,
7116442,8207602,12568,254115536,0,2495841,0,271764,208706,245293,0,2310,,,,,,,,,,,
8584528,9304063,13310,285450358,0,2803001,245064,161472,120974,311034,0,2595,,,,,,,,,,,
5599296,6342535,10046,187918079,0,1368805,49828,336109,0,92440,0,1708,,,,,,,,,,,
7007245,7979506,12063,227269195,0,2859080,0,0,317611,287716,0,2066,,,,,,,,,,,
8189251,9093069,13247,280237632,0,2890819,143711,126478,244855,305037,0,2547,,,,,,,,,,,
6151098,6645275,10123,223426539,0,1018658,257256,179003,204221,0,0,2031,,,,,,,,,,,
5856858,6336224,9954,160578619,0,2089925,85066,0,0,205326,1,1459,,,,,,,,,,,
8278940,9293278,13705,293292707,0,2777102,115007,331698,121579,306599,0,2666,,,,,,,,,,,
5408492,6001001,9601,133282237,0,2078690,0,17254,0,210770,0,1211,,,,,,,,,,,
4543893,5166050,8197,132395227,0,1338286,0,0,201236,53929,0,1203,,,,,,,,,,,
4254195,4757556,8031,122741763,0,996862,41139,0,183464,0,0,1115,,,,,,,,,,,
6142514,6914086,10560,178976341,0,2410226,5451,0,170442,237543,0,1627,,,,,,,,,,,
7481119,8343019,12210,237544984,0,2916165,75312,22832,232328,311507,0,2159,,,,,,,,,,,
4836367,5358110,8712,155316664,0,821532,100433,251146,7793,0,0,1412,,,,,,,,,,,
5358129,6198622,9994,188955757,0,1311713,5923,331018,82005,69246,0,1717,,,,,,,,,,,
7238892,8055722,11971,219077822,0,2775514,56671,142309,45543,319221,0,1991,,,,,,,,,,,
7186683,7823800,11648,243998011,0,1827390,211443,309312,5791,167792,0,2218,,,,,,,,,,,
3813597,4272447,7150,92480483,0,967774,0,0,85243,11587,0,840,,,,,,,,,,,
7213572,7810220,11445,200804984,0,2751416,132045,0,37853,316507,0,1825,,,,,,,,,,,
5621340,6129855,9600,196211447,0,966363,193195,182752,152241,0,0,1783,,,,,,,,,,,
4492852,4973229,8393,101760046,0,1504683,0,0,0,115199,0,925,,,,,,,,,,,
4032953,4516220,7700,109343421,0,958597,23670,0,145352,0,0,994,,,,,,,,,,,
7196716,7829504,11606,232371460,0,2316370,186519,0,241527,209971,0,2112,,,,,,,,,,,
6422706,6969763,10818,242244171,0,1121567,268474,143481,306862,0,0,2202,,,,,,,,,,,
4394555,4895028,8235,106338412,0,1383465,0,0,54074,85988,0,966,,,,,,,,,,,
6569977,7533102,11541,221861440,0,2206684,0,301068,75811,219320,0,2016,,,,,,,,,,,
7307566,7932208,11880,227060956,0,2489894,175873,0,184120,248497,0,2064,,,,,,,,,,,
5920759,6425797,10532,222668546,0,974091,220108,251190,115881,0,1,2024,,,,,,,,,,,
4231870,4856490,8258,130750747,0,1004220,0,68144,190760,0,0,1188,,,,,,,,,,,
4734900,4948363,7886,125781941,0,854320,193134,0,40981,0,0,1143,,,,,,,,,,,
5035157,5782917,9173,164031664,0,1552552,0,0,312964,70947,0,1491,,,,,,,,,,,
5118834,5848671,8964,181564205,0,1028722,50927,293060,103887,18494,0,1650,,,,,,,,,,,
5298098,5673942,8623,168537987,0,998086,202233,25909,184306,0,0,1532,,,,,,,,,,,
8834258,9491069,13673,290824687,0,3009071,283722,0,249981,323939,0,2643,,,,,,,,,,,
6277569,6555403,9785,213491927,0,830286,342631,238573,16012,0,0,1940,,,,,,,,,,,
5175668,5921747,9302,164638209,0,1666460,0,7184,278795,95615,0,1496,,,,,,,,,,,
4768313,5324733,8668,154283629,0,813665,82318,273124,0,0,0,1402,,,,,,,,,,,
5292318,5464542,8624,150180531,0,925388,262547,0,62093,8270,0,1365,,,,,,,,,,,
5454617,6264744,10080,193216001,0,1471117,0,346576,0,102133,1,1756,,,,,,,,,,,
8443232,9262502,13261,282760543,0,3061457,189268,0,315406,321711,0,2570,,,,,,,,,,,
4847988,5350197,8507,154489751,0,813665,108800,246945,0,0,0,1404,,,,,,,,,,,
4440799,5129923,8619,147240044,0,1033638,0,107757,219997,0,0,1338,,,,,,,,,,,
4451609,5087852,8330,143639735,0,1106242,19621,0,292690,0,0,1305,,,,,,,,,,,
6285080,6499126,9969,175657849,0,1537280,283620,12659,0,120500,0,1596,,,,,,,,,,,
4507197,5075299,8371,141115135,0,962943,49606,102172,149363,0,0,1282,,,,,,,,,,,
8129791,9279393,13763,296354524,0,2941560,53837,237579,292038,305674,0,2694,,,,,,,,,,,
4411018,5093330,8338,145000696,0,1011377,0,120582,197819,0,0,1318,,,,,,,,,,,
7139023,7774904,11861,267941770,0,1542663,270184,170068,300706,71135,0,2435,,,,,,,,,,,
4314574,4697399,7775,106186800,0,1050226,64546,32031,13930,37168,0,965,,,,,,,,,,,
6666893,7004943,10947,210524530,0,1710275,264015,101616,0,142011,1,1913,,,,,,,,,,,
7835176,8877301,13170,282258212,0,2582710,81422,331732,155192,268631,0,2566,,,,,,,,,,,
5251375,5908946,9650,145872156,0,1843536,0,25415,114045,152574,0,1326,,,,,,,,,,,
5323003,5581795,8826,160666806,0,948848,243641,0,135079,0,0,1460,,,,,,,,,,,
5337058,5911734,9082,128578454,0,2066549,0,0,0,208777,0,1168,,,,,,,,,,,
7379829,8054085,11726,299376685,0,1195698,324963,317221,297431,13851,0,2721,,,,,,,,,,,
5770818,6786674,10608,227234648,0,1511508,0,253149,336796,60017,0,2065,,,,,,,,,,,
5885889,6720429,10286,188581327,0,1839016,0,296015,0,170770,0,1714,,,,,,,,,,,
4260964,4794472,8021,112314764,0,1142381,0,82139,42681,47718,0,1021,,,,,,,,,,,
3977173,4466945,7284,100299872,0,955028,0,103447,0,23658,0,911,,,,,,,,,,,
4225042,4842224,8318,130019501,0,813489,0,255848,0,0,0,1182,,,,,,,,,,,
7041521,7612388,11164,220671595,0,2086955,192830,150641,41405,205112,0,2006,,,,,,,,,,,
6962784,7788666,11936,199889659,0,2972025,10197,0,133637,337222,0,1817,,,,,,,,,,,
7612686,7942597,11287,236564572,0,2042862,347945,29496,88816,189850,0,2150,,,,,,,,,,,
4374103,4729599,7620,117556885,0,909021,105812,0,95789,0,0,1068,,,,,,,,,,,
3505392,3875941,6603,71156578,0,843067,0,0,5024,4219,0,646,,,,,,,,,,,
5683699,6446626,9764,219525953,0,1115244,115033,211154,300984,0,0,1995,,,,,,,,,,,
5326136,5947451,9235,174170262,0,1426946,86409,0,286961,54334,0,1583,,,,,,,,,,,
4856569,4988570,7620,125967618,0,813309,234035,0,0,0,0,1145,,,,,,,,,,,
3910502,4428009,7417,105381184,0,840277,0,125836,27136,0,0,958,,,,,,,,,,,
7501143,8580659,12623,253594577,0,2860548,0,252770,138876,317703,0,2305,,,,,,,,,,,
5958785,6886268,10478,209002354,0,1867356,0,191740,229734,137183,0,1900,,,,,,,,,,,
6206238,6870799,10804,189547781,0,1907637,82952,201721,0,182170,0,1723,,,,,,,,,,,
4694682,5202697,8304,109662947,0,1619407,0,10124,0,134313,0,997,,,,,,,,,,,
7137595,8256910,14061,266478130,0,2800017,0,218419,156335,282953,1,2422,,,,,,,,,,,
6746612,7073482,10459,186294158,0,2035195,242298,0,0,203446,0,1693,,,,,,,,,,,
7544105,8688975,13057,268053033,0,2755029,0,296261,186302,292178,0,2436,,,,,,,,,,,
8339439,9186598,13418,272844000,0,2889039,151345,284198,0,345540,0,2480,,,,,,,,,,,
8613198,9037377,13302,257197401,0,2832819,328446,49270,0,336173,0,2338,,,,,,,,,,,
7562209,8707384,12984,268794476,0,2813475,0,247459,236567,293542,0,2443,,,,,,,,,,,
7550562,8069557,12229,234995833,0,2237506,246163,159142,0,237089,0,2136,,,,,,,,,,,
5901668,6529873,10065,220664950,0,998667,183835,262358,184292,0,0,2006,,,,,,,,,,,
4985778,5118917,7960,132960965,0,813418,248283,14655,0,0,0,1208,,,,,,,,,,,
3979355,4419831,7815,113677885,0,966591,26405,0,109756,0,1,1033,,,,,,,,,,,
6902452,8048101,12200,263795536,0,2197148,0,315680,278720,183862,0,2398,,,,,,,,,,,
7515543,8245805,12217,282227778,0,1696774,249770,326568,167414,119004,0,2565,,,,,,,,,,,
4993163,5588874,8719,130433712,0,1749129,0,0,88711,141117,0,1185,,,,,,,,,,,
7814133,8740158,12972,259015583,0,2975762,84602,71802,256520,317359,0,2354,,,,,,,,,,,
4443477,4820592,7744,108931088,0,1151550,71878,0,33643,50783,0,990,,,,,,,,,,,
5099848,5819389,9187,157707245,0,1655050,0,0,254449,97780,0,1433,,,,,,,,,,,
6325928,6964964,10398,244122809,0,1007347,228048,306670,192790,0,0,2219,,,,,,,,,,,
6278765,6924018,10294,219880948,0,1601229,167918,58441,305143,80261,0,1998,,,,,,,,,,,
5599580,5902937,8935,164600841,0,1124839,225262,108241,0,51831,0,1496,,,,,,,,,,,
6137068,6231150,10119,186311044,0,1203851,342654,21124,0,57696,1,1693,,,,,,,,,,,
4495124,5111537,8393,131733656,0,1089728,0,207920,0,46034,0,1197,,,,,,,,,,,
5069652,5223815,8186,139107822,0,852417,249669,0,38907,0,0,1264,,,,,,,,,,,
7436313,8257861,12082,283914376,0,1760331,210175,327411,209778,122561,0,2581,,,,,,,,,,,
5394367,6125382,9837,163388079,0,1643017,0,229866,0,138143,0,1485,,,,,,,,,,,
3954174,4466106,7409,104770456,0,868424,0,139399,0,9211,0,952,,,,,,,,,,,
6152598,6589763,10201,170299515,0,1878850,156520,51932,0,177417,0,1548,,,,,,,,,,,
6698407,7433166,10963,195780537,0,2469381,52581,146662,0,275842,0,1779,,,,,,,,,,,
6023072,6280884,9524,198178093,0,926153,321952,99765,111989,0,0,1801,,,,,,,,,,,
5059524,5492437,8754,155629979,0,917355,143165,195952,0,17275,0,1414,,,,,,,,,,,
5532361,6003724,9375,154875720,0,1645038,113693,0,97165,122338,0,1408,,,,,,,,,,,
7866071,8432620,12136,264095236,0,2255808,286818,70858,205729,205797,0,2400,,,,,,,,,,,
5944148,6409699,11075,176686045,0,1987697,108498,41721,0,181035,1,1606,,,,,,,,,,,
7932610,8546014,12365,241257621,0,2836980,206394,0,132816,314867,0,2193,,,,,,,,,,,
4088488,4444474,7352,102332243,0,878383,73405,0,65302,0,0,930,,,,,,,,,,,
4774060,5219504,8451,146017885,0,859319,119288,155137,45727,0,0,1327,,,,,,,,,,,
5729096,6043332,9252,186875818,0,832050,269620,199985,18004,0,0,1698,,,,,,,,,,,
6198797,6974471,10523,248081878,0,1045302,167880,346727,230690,0,0,2255,,,,,,,,,,,
6584233,7393971,11231,189280627,0,2599641,0,147319,0,297472,0,1720,,,,,,,,,,,
4424993,4917017,8245,104769265,0,1384502,0,36527,0,95173,0,952,,,,,,,,,,,
5285879,5471961,8477,144602497,0,999905,242482,32032,0,31047,0,1314,,,,,,,,,,,
4896039,5433430,8931,117386199,0,1732403,0,19879,0,153109,0,1067,,,,,,,,,,,
4330184,4812383,7770,125122007,0,989729,57775,0,176416,0,0,1137,,,,,,,,,,,
7124048,8160278,12173,241878214,0,2620264,0,240579,152812,275365,0,2198,,,,,,,,,,,
6560870,7039208,11963,215271305,0,2059326,164175,109760,0,185637,1,1957,,,,,,,,,,,
7339076,8320593,12653,232229758,0,3116272,0,0,279468,336899,0,2111,,,,,,,,,,,
3923899,4445582,7504,106345910,0,813130,0,157004,0,0,0,966,,,,,,,,,,,
8228565,8873851,12691,274307986,0,2665148,262288,0,276876,262119,0,2493,,,,,,,,,,,
5563325,5898781,8995,179695995,0,1027830,244277,0,213885,0,0,1633,,,,,,,,,,,
6785047,7212661,10742,204925996,0,1967134,234892,0,123598,171487,0,1863,,,,,,,,,,,
7231309,7739567,11733,251222488,0,1819716,296042,0,323891,113482,0,2283,,,,,,,,,,,
4663044,5430643,8850,165083043,0,1015629,0,200404,201852,0,0,1500,,,,,,,,,,,
4416175,5100747,8320,145469485,0,888242,0,245653,74705,0,0,1322,,,,,,,,,,,
7264602,7697973,11636,220129758,0,2168849,258076,31426,83917,211655,0,2001,,,,,,,,,,,
4519337,4854719,7922,123598984,0,911224,128511,0,97843,0,0,1123,,,,,,,,,,,
6522933,7295650,11141,194352763,0,2643672,0,106779,13438,295272,1,1766,,,,,,,,,,,
4668617,4915886,7831,124867074,0,813338,173805,56893,0,0,0,1135,,,,,,,,,,,
5836914,6756858,10768,207683507,0,1606913,0,349984,90092,117036,0,1888,,,,,,,,,,,
5845944,6512600,10406,220695833,0,1108831,164845,171811,294356,0,0,2006,,,,,,,,,,,
7833602,8509208,12616,308802331,0,1566001,338055,236883,338054,68757,0,2807,,,,,,,,,,,
6498648,7322555,11357,191212331,0,2659233,0,0,179254,277525,0,1738,,,,,,,,,,,
6440003,7165579,10836,245456363,0,1407821,183757,159387,340461,42114,0,2231,,,,,,,,,,,
7389095,7959632,11639,229767243,0,2420249,209978,0,172160,238841,0,2088,,,,,,,,,,,
4416607,5066730,8423,142876129,0,826356,10852,285634,12819,0,0,1298,,,,,,,,,,,
5735018,6555198,10181,184697367,0,2023545,0,5605,296519,152113,0,1679,,,,,,,,,,,
7770651,8251689,13409,265603656,0,2403606,280774,0,192786,218069,1,2414,,,,,,,,,,,
5841376,6752401,10374,204824275,0,1873036,0,110530,307960,125098,0,1862,,,,,,,,,,,
6565231,7103348,11012,219875813,0,1580418,215532,155325,128616,106176,0,1998,,,,,,,,,,,
6333950,6642766,10041,218972413,0,955136,337913,141559,140726,0,0,1990,,,,,,,,,,,
6584352,7136097,10849,221162655,0,1753131,214353,0,287773,108471,0,2010,,,,,,,,,,,
4591183,4906939,8110,126177507,0,813432,141622,95221,0,0,0,1147,,,,,,,,,,,
7168017,8077511,12211,215165694,0,2885279,0,198519,0,345004,0,1956,,,,,,,,,,,
5671827,6465875,10058,178259122,0,2017561,0,0,271423,155307,0,1620,,,,,,,,,,,
7264059,8036354,12148,230968091,0,2520461,108688,147797,97977,267928,0,2099,,,,,,,,,,,
6590418,7329844,11154,187240690,0,2649499,32532,0,119450,285887,0,1702,,,,,,,,,,,
7713090,8476847,13893,265257404,0,2629879,134108,257566,0,287841,1,2411,,,,,,,,,,,
3493250,3869565,6801,71942478,0,812812,0,13352,0,0,0,654,,,,,,,,,,,
6242059,6922980,10352,158537938,0,2649864,0,8864,0,305903,0,1441,,,,,,,,,,,
4699497,5183329,8244,108895302,0,1600668,10426,0,0,131200,0,990,,,,,,,,,,,
9073722,10072498,14579,346943340,0,2701804,238312,293826,310333,262516,0,3154,,,,,,,,,,,
6970933,7424278,10935,203695853,0,2186872,214762,26184,55432,219453,0,1851,,,,,,,,,,,
5991791,6232148,9687,175852713,0,1317061,275912,0,81494,70234,0,1598,,,,,,,,,,,
8876961,9517246,13498,300498619,0,2860750,316256,0,296020,291465,0,2731,,,,,,,,,,,
5338467,5967427,9383,140423113,0,1902301,0,82234,0,181385,0,1276,,,,,,,,,,,
5305743,6179520,9515,192392313,0,1344983,0,252213,197603,55542,0,1749,,,,,,,,,,,
6882804,7898392,13570,265856073,0,2349645,0,345381,106670,216150,1,2416,,,,,,,,,,,
3776698,4109476,6994,83809884,0,829484,45420,0,16536,0,0,761,,,,,,,,,,,
8414036,9303765,13216,327359074,0,2125053,260705,343105,261624,174600,0,2976,,,,,,,,,,,
7268965,7867797,11606,257270491,0,1806969,262273,125844,244516,124562,0,2338,,,,,,,,,,,
6847646,7755098,11799,212358410,0,2783827,0,35408,214333,292406,0,1930,,,,,,,,,,,
7097954,7637600,11291,230817123,0,1939389,232552,134631,100367,170730,0,2098,,,,,,,,,,,
6528129,7449454,11231,212177235,0,2539595,0,0,318406,234394,0,1928,,,,,,,,,,,
4850117,5609832,8851,167480930,0,1062148,7844,276303,97966,25061,0,1522,,,,,,,,,,,
6998223,8088352,12348,252664501,0,2426091,0,248143,248008,227126,0,2297,,,,,,,,,,,
5117525,5354472,8397,148158735,0,913567,226897,0,99947,0,0,1346,,,,,,,,,,,
8726288,9241811,13348,308269265,0,2533543,348094,175426,78181,258677,1,2802,,,,,,,,,,,
6058713,6913234,10759,195169770,0,2002971,0,237761,66336,187005,0,1774,,,,,,,,,,,
5096297,5222510,8265,138461161,0,813527,261032,24605,0,0,0,1258,,,,,,,,,,,
6341078,6724395,10012,225133853,0,1020922,314611,125251,206550,0,0,2046,,,,,,,,,,,
6699727,7161911,10654,230215964,0,1252760,279981,300970,0,73041,0,2092,,,,,,,,,,,
4275096,4503159,7041,102317272,0,813021,137308,0,0,0,0,930,,,,,,,,,,,
5858334,6393198,9680,199328571,0,1373768,183191,0,308055,41921,0,1812,,,,,,,,,,,
5701589,6544088,10140,189408735,0,1965259,0,0,342624,134711,0,1721,,,,,,,,,,,
4381047,4913051,8072,112522117,0,1330501,0,0,99515,69591,0,1022,,,,,,,,,,,
8530769,9373890,13331,282409900,0,2894193,175374,298494,0,346471,0,2567,,,,,,,,,,,
4932188,5672839,9181,161160389,0,1480870,0,0,315849,58518,0,1465,,,,,,,,,,,
5597009,6105672,10179,196249468,0,1079173,159987,260617,16796,34038,1,1784,,,,,,,,,,,
7386208,7754767,11337,235920617,0,1772477,328800,171370,0,159598,0,2144,,,,,,,,,,,
7471291,8511071,12601,244548242,0,3136509,0,13541,321761,333222,0,2223,,,,,,,,,,,
6546104,7014147,10485,242634888,0,1147376,309481,77324,332789,0,0,2205,,,,,,,,,,,
4963914,5544805,8644,140707914,0,1527610,33308,3968,150036,93984,0,1279,,,,,,,,,,,
6013867,6823050,10543,184227350,0,2041335,0,237515,0,204467,0,1674,,,,,,,,,,,
5666612,6597010,10226,210684718,0,1498134,7560,263607,231034,75460,0,1915,,,,,,,,,,,
5571727,6252560,9895,153778212,0,1972252,0,124081,0,193012,0,1398,,,,,,,,,,,
4872468,4998460,8165,126406898,0,813483,235831,0,0,0,0,1149,,,,,,,,,,,
4408196,5090758,8352,144890075,0,925008,0,206496,111443,0,0,1317,,,,,,,,,,,
5321017,6030459,9280,157047245,0,1856526,0,0,200829,140286,0,1427,,,,,,,,,,,
4485910,5101703,9342,160345953,0,1184344,17128,0,283377,0,1,1457,,,,,,,,,,,
7036164,8065131,12407,239808110,0,2653722,0,142614,256059,263726,0,2180,,,,,,,,,,,
3896919,4379637,7238,97848850,0,899986,0,104184,0,14490,0,889,,,,,,,,,,,
5690554,6230094,9685,199109038,0,932080,182011,298652,45400,12079,0,1810,,,,,,,,,,,
6853045,7678282,11701,194202395,0,2951574,0,0,122065,335748,0,1765,,,,,,,,,,,
6778054,7542106,11106,208027987,0,2334785,69280,207627,0,253381,0,1891,,,,,,,,,,,
4302951,4661510,7786,114030035,0,904344,96008,0,91072,0,0,1036,,,,,,,,,,,
7438718,8114425,11890,220044284,0,2823904,129881,0,122931,314386,0,2000,,,,,,,,,,,
5238471,5652496,8726,147477986,0,1310723,130773,64579,39401,76260,0,1340,,,,,,,,,,,
4846163,5460303,8687,162935070,0,1133698,71784,0,319999,0,0,1481,,,,,,,,,,,
3528122,3899248,6752,71181686,0,863795,0,0,0,8503,0,647,,,,,,,,,,,
7422136,8121321,12142,220576195,0,2777554,119318,62800,72410,314991,0,2005,,,,,,,,,,,
6132059,7078228,10563,237097960,0,1890422,0,279495,180732,134650,1,2155,,,,,,,,,,,
6632498,7340459,11198,206036016,0,2178872,94502,154659,62530,216922,0,1873,,,,,,,,,,,
