DWT_LSUCNT,DWT_CPICNT,DWT_EXCCNT,DWT_CYCCNT,DWT_SLEEPCNT,DWT_FOLDCNT,LSU_stim,CPI_stim,FLD_stim,EXC_stim,LEGIT,TIME,METADATA
4433985,4764289,8190,114431166,0,1350965,0,0,105791,71959,0,1040,
5588389,6185484,10008,181239902,0,1746190,0,162512,153075,129803,0,1647,
7334918,7808859,12643,226146160,0,2625765,140542,0,192102,269759,0,2055,
4862618,5357373,9028,153257255,0,1182295,0,280600,0,61405,0,1393,
5882405,6330520,10030,151718197,0,2339398,0,29209,17607,251291,0,1379,
6560774,7243559,11582,207156002,0,2457115,0,127120,155411,247821,0,1883,
7342464,7757169,13104,243111357,0,2466116,180365,0,217015,231652,1,2210,
5732900,5989856,10086,193880018,0,906934,207961,293021,0,15424,0,1762,
8938027,9426951,14539,304916457,0,2749209,292487,201832,126652,301085,0,2772,
5250720,5160887,8807,145352184,0,848916,280033,0,35213,0,0,1321,
6196693,6703353,10610,166983354,0,2540091,0,0,83777,273673,0,1518,
4119591,4326529,7471,108041962,0,922869,54453,0,109670,0,0,982,
6623115,7129634,11713,253222753,0,1316060,204652,272066,238243,43785,0,2302,
6200440,6939122,11188,216307049,0,2017707,0,187682,237039,160988,0,1966,
5955072,6552106,10728,184082920,0,2117628,0,92467,162856,190053,0,1673,
4738483,4890744,8439,116302337,0,1276558,91386,0,17558,74256,0,1057,
4363073,4736095,8323,122735285,0,1056016,0,175152,3857,39777,0,1115,
5826855,6638716,10173,153979644,0,2252747,0,62122,8854,238299,0,1400,
5637133,5932890,9107,169438116,0,914672,313620,0,100689,0,0,1540,
5936167,6785343,10391,162697113,0,2336134,0,13484,94354,237924,0,1479,
6685076,7317267,11020,196068458,0,2134755,177669,0,109026,201865,0,1782,
4207251,4794252,7812,92507784,0,1311926,0,0,0,83120,0,841,
5888655,6976155,10346,212199726,0,1750176,0,224944,234629,116858,0,1929,
7620532,8073766,11947,216747983,0,2360631,303685,0,0,257618,0,1970,
3451063,3956633,6500,68682539,0,812766,0,0,0,0,0,624,
6896467,7735475,11627,217873444,0,2316272,119357,64577,171331,221685,0,1980,
4657591,5124847,7721,130356915,0,813360,147001,107545,0,0,0,1185,
6258761,7230754,10678,191701549,0,2320077,0,114348,123747,230324,0,1742,
4856352,5601115,9399,166231174,0,1175233,67720,0,317687,0,1,1511,
5549280,6170948,9201,190460697,0,1125209,193498,0,311141,0,0,1731,
4251404,5003486,7764,130913355,0,945679,6691,120807,132307,0,0,1190,
8120507,9088427,13050,274672733,0,2658995,168209,236669,105146,289734,0,2497,
6074071,6729608,9710,221205955,0,1026557,241054,178791,212226,0,0,2011,
5344208,5617956,8326,152239326,0,813718,287169,55852,0,0,0,1384,
6170474,7177545,10772,198668547,0,2004839,0,305419,0,198400,0,1806,
4721834,5360905,8478,108645544,0,1649969,0,0,0,139421,0,987,
7213531,8396812,12447,244838235,0,2813559,0,94219,303345,282515,0,2225,
7338403,8611061,12373,264634511,0,2644595,0,239616,267141,260382,0,2405,
5685325,6404996,9404,205423713,0,915586,175610,290519,101385,0,0,1867,
4547676,5307167,9505,150289655,0,1136276,0,211636,36609,25648,1,1366,
4416056,5170636,8317,139915135,0,820581,22396,267708,6978,0,0,1272,
4557673,5260603,8389,119634638,0,1327409,0,110274,0,85657,0,1087,
4639707,5056126,8026,125580558,0,813437,160600,73711,0,0,0,1141,
5586627,6357783,9702,173844371,0,1556089,73518,145013,88865,108860,0,1580,
6890736,7957897,11904,217139145,0,2814732,0,0,276142,287292,0,1974,
5695481,6483816,9392,210961734,0,1013688,157319,234234,199476,0,0,1917,
6064703,6975978,10735,177253542,0,2360664,0,0,181076,227540,0,1611,
6047619,6492590,9552,198283088,0,1138039,296534,0,217371,17748,0,1802,
4695809,5323919,8536,108349044,0,1605797,7426,0,0,132053,0,985,
5277876,5856442,8521,160911448,0,1077397,153362,159946,20135,40591,0,1462,
6584042,7135051,10670,208064129,0,1511028,253566,184359,0,116081,0,1891,
6952349,7901847,12413,227352140,0,2585198,72394,0,279533,241107,1,2066,
5993296,6483343,9593,203706133,0,814240,287541,270455,0,0,0,1851,
5817987,6370009,9348,199340108,0,1009943,245612,99246,195779,0,0,1812,
5091570,5362156,8063,138459922,0,813543,260517,25504,0,0,0,1258,
5014890,5708319,8768,167279715,0,893644,110748,218970,79821,0,0,1520,
4649523,5484881,8257,149546356,0,1014398,0,297708,0,33467,0,1359,
5634333,6155379,9489,148166244,0,1652956,142292,19318,0,139836,0,1347,
4556214,4878326,7590,113724140,0,813307,184289,0,0,0,0,1033,
5565810,6421634,10000,160502765,0,1865907,0,173647,0,175305,0,1459,
6495345,7458826,11297,192408133,0,2602044,0,32881,158964,271416,0,1749,
3677591,4204640,7106,75829577,0,962544,0,0,0,24933,0,689,
5910312,6887873,10072,207170814,0,1602012,43139,266986,137760,108321,0,1883,
7999469,8772543,13216,266985981,0,2538983,239863,89242,172871,251136,1,2427,
4576938,5427123,8191,151727604,0,1227102,0,8962,319069,15751,0,1379,
6625527,7176397,10334,231257524,0,1054618,312249,312415,0,40007,0,2102,
7735556,8393597,12252,239170176,0,2499236,251632,0,148882,255880,0,2174,
8598895,9344107,13491,287870408,0,2696990,307644,25752,250253,271850,0,2617,
5369945,5808682,9016,138387139,0,1416582,167363,0,0,100474,0,1258,
4849985,5120137,7805,125448629,0,813378,232263,0,0,0,0,1140,
5598111,6008417,9004,172708863,0,893964,261521,151569,0,13338,0,1570,
4772558,5087101,8009,121196656,0,889914,199917,0,0,12744,0,1101,
5385684,6153631,9454,140692207,0,1957390,0,59775,16015,187922,0,1279,
5482313,6202484,9740,132597983,0,2151799,0,0,0,222984,0,1205,
5566516,6200340,9464,172139138,0,1248430,141634,200877,0,72393,0,1564,
5435950,6346312,10317,184361046,0,1807320,0,42479,273261,105388,1,1676,
6782205,7673726,11335,198530908,0,2515592,50768,151126,0,283497,0,1804,
6066394,7085224,10404,222022810,0,1590245,54306,273770,195530,96699,0,2018,
6387271,7082436,10691,165943723,0,2430961,81950,0,0,269441,0,1508,
5288069,5750088,8456,164093863,0,813793,217675,176318,0,0,0,1491,
7495900,7964436,11710,212052035,0,2342272,288040,0,0,254575,0,1927,
4998612,5907886,8798,168706490,0,1281685,0,203646,150918,52828,0,1533,
5505207,6021421,9395,140414311,0,1662168,127674,0,0,141389,0,1276,
6490594,7630133,11403,230263819,0,2237708,0,134889,319952,183831,0,2093,
4595918,5081882,7825,128598163,0,927486,133377,0,114108,0,0,1169,
5842023,6753957,10066,177936107,0,2115444,7933,21902,208262,182159,0,1617,
6837226,8089843,13071,274491230,0,2198766,0,309986,297194,159190,1,2495,
5605084,5927294,8898,169767450,0,928175,301705,0,114229,0,0,1543,
5549401,6295308,9842,164080186,0,1586336,65216,177795,0,128714,0,1491,
7104096,8045609,11660,238743696,0,2371000,114439,72289,263248,215479,0,2170,
6292603,7222320,10873,183786635,0,2338804,0,176608,0,254064,0,1670,
3900961,4450129,7473,82714345,0,1106822,0,0,0,48955,0,752,
6757831,7133249,10582,189028782,0,1827192,294447,0,0,168791,0,1718,
4002867,4609262,7434,94745446,0,1117990,0,0,60002,40812,0,861,
5219404,6219291,9261,189378425,0,1350797,0,188961,259965,46133,0,1721,
5625488,6472596,9854,159424431,0,1986966,0,113399,39450,188914,0,1449,
4938065,5677544,8660,166547653,0,1133249,87454,0,319512,0,0,1514,
4403839,4910660,7620,120008870,0,883469,105418,36586,70188,0,0,1091,
6085330,6520885,11322,173603568,0,1837179,194351,0,0,148613,1,1578,
7140929,7877539,11854,197825033,0,2702489,121381,26103,15901,311963,0,1798,
5647821,6357694,9535,166773189,0,1603233,87977,149640,15977,128872,0,1516,
5153393,5650060,8781,143771424,0,1158115,154080,80954,8341,56006,0,1307,
5456098,5977262,8792,177449841,0,901274,215969,146462,87387,0,0,1613,
4450653,5268926,8218,144394037,0,920001,0,248098,58616,7971,0,1312,
5572997,6582466,9869,194640466,0,1602237,0,210098,198380,98276,0,1769,
8047009,8898839,12682,285707458,0,2285111,259576,145864,252841,202811,0,2597,
4295420,4695216,7449,101873355,0,897640,119295,0,0,14073,0,926,
6670289,7562163,11310,190873817,0,2554727,32261,130213,0,290032,0,1735,
4900678,5642781,8405,161559922,0,1095831,74162,89063,208484,12279,0,1468,
6633082,7551297,11408,183771099,0,2713703,0,101760,0,316523,0,1670,
5887905,6702199,11761,174123811,0,2235389,0,121162,0,214966,1,1583,
4348006,5128941,7861,138432723,0,1097720,6943,0,284269,0,0,1258,
4549387,5209175,8139,139435556,0,990111,71843,45646,176553,0,0,1267,
5398029,5880987,8760,171224537,0,856751,226087,154617,42898,0,0,1556,
6003906,6572864,10035,178143354,0,1514057,182955,130791,0,116643,0,1619,
4602978,5132981,7951,132483542,0,959153,118340,0,145690,0,0,1204,
6176992,7101114,10408,199955318,0,2137841,46718,0,295524,171319,0,1817,
4778632,5634300,8604,167119131,0,911317,30364,282599,97585,0,0,1519,
4709056,5431740,8239,142407433,0,1143412,41224,121551,98065,38632,0,1294,
5946327,6825376,10063,231655144,0,1073609,151422,267019,259153,0,0,2106,
6402333,7458550,11215,210191011,0,2370326,0,65503,268783,214490,0,1910,
4477263,5297914,8331,144520506,0,948586,0,246217,54493,13426,0,1313,
5206383,5712436,9444,166090025,0,909289,187610,143419,51278,0,1,1509,
6513219,7327273,10372,245691454,0,1242495,211258,288040,187746,40028,0,2233,
5357828,5564409,8475,147547524,0,824000,312568,0,10323,0,0,1341,
5934346,6488427,9473,205818793,0,1046350,259538,75714,232155,0,0,1871,
8405008,9375180,13516,286200025,0,2876141,190613,109006,242125,303066,0,2601,
5365178,5925039,9333,141760715,0,1591165,111428,0,45450,121979,0,1288,
7774438,8630413,12323,275261230,0,2056530,235834,289091,106623,189109,0,2502,
4198658,4842001,7630,105490248,0,1122980,0,91936,0,51627,0,959,
6221869,7175444,10917,186956286,0,2403976,0,30778,182487,234506,0,1699,
4059997,4729151,7525,109233461,0,970456,0,97905,50095,17861,0,993,
3835055,4416557,7087,95484720,0,872872,14536,37274,59841,0,0,868,
5358472,5544031,8289,146101453,0,813661,316765,0,0,0,0,1328,
5332137,6039931,9654,127974421,0,2054959,0,0,0,206853,0,1163,
7461773,8206542,12103,227795072,0,2491576,185178,85371,69512,267846,0,2070,
6287724,7189318,10423,251814719,0,1128789,182815,264217,314114,0,0,2289,
4235101,4967337,7804,124511031,0,1028959,0,86192,129907,14286,0,1131,
6762934,7843929,11522,219455573,0,2674107,0,10555,310080,258212,0,1995,
8459343,9610615,13373,316234964,0,2655617,167853,256912,298113,256965,0,2874,
5639665,6648631,9738,202495235,0,1595137,18999,154686,286133,82465,0,1840,
8094893,8983473,12939,276985923,0,2633917,215723,50591,295330,253861,0,2518,
8220694,9227791,13027,294451180,0,2476009,197634,270558,174127,247730,0,2676,
6544431,7416036,11345,259843674,0,1399933,183929,247698,277960,36583,1,2362,
4090461,4487216,7234,94642049,0,813084,106213,0,0,0,0,860,
3704974,4233049,7094,76609292,0,978879,0,0,0,27656,0,696,
5698413,6384220,9973,141437557,0,2153186,35915,0,0,223198,0,1285,
6789245,7811456,11695,206906194,0,2675014,0,122053,105071,292533,0,1881,
8721168,9591038,13682,291083423,0,3025824,247810,0,293547,319429,0,2646,
4089732,4517325,7041,96940257,0,832915,96162,0,19862,0,0,881,
5179470,5908929,9064,161365852,0,1309418,73066,121673,114927,63440,0,1467,
5924041,6947055,10393,200853471,0,1781753,0,293788,81530,147646,0,1826,
5676068,6654935,9904,189030854,0,1683945,0,256694,90522,129871,0,1718,
4319480,4973249,7742,126803988,0,836622,46834,171704,23264,0,0,1152,
5447529,6424853,9672,186893983,0,1519338,0,236239,145937,93215,0,1699,
7039294,8075175,13622,245012917,0,2496038,37174,255329,90124,243255,1,2227,
6855050,7794684,11619,198471733,0,2686487,20724,147465,0,311965,0,1804,
4737910,5307005,8238,130636889,0,1188174,92292,0,112197,43740,0,1187,
4995853,5243956,8134,131410127,0,813558,256652,0,0,0,0,1194,
5598140,6217765,9606,153986142,0,1731403,105632,0,81713,139284,0,1399,
5601531,6602943,9532,222658754,0,1068023,72324,315562,253781,0,0,2024,
5565422,6469199,9384,212946455,0,1004147,102810,307661,189988,0,0,1935,
8060415,9047818,12560,302646556,0,2200903,229913,233639,290408,182515,0,2751,
6952705,7601754,10954,234556957,0,1574348,262926,234781,47593,118664,0,2132,
6064606,6853756,10424,151128674,0,2539969,0,0,0,287632,0,1373,
6724780,7669325,12553,201425785,0,2862614,0,0,152544,301212,1,1831,
6468008,7345349,10809,197259582,0,2163732,57620,209012,0,224873,0,1793,
5750686,6772173,9845,208214649,0,1562308,25636,224816,228089,86665,0,1892,
4642368,5003714,7724,121662586,0,820541,178315,32096,7163,0,0,1106,
4309243,4670108,7569,103481679,0,813192,142383,0,0,0,0,940,
6305492,7211458,10986,179046059,0,2416215,0,141370,0,266958,0,1627,
5504672,6238353,9555,133605476,0,2172812,0,0,0,226498,0,1214,
5647197,6172943,9135,188118255,0,1022234,235913,49843,208208,0,0,1710,
6007111,6942645,10549,181818425,0,2280540,0,0,224867,206892,0,1652,
5433306,6328597,9492,169156388,0,1800469,0,61948,201002,130911,0,1537,
7828632,8307361,12212,223454624,0,2501430,303626,0,0,281065,0,2031,
5654208,6496502,9794,161937777,0,2074240,7366,5945,155669,184081,0,1472,
4686038,5422708,9213,134795366,0,1323760,0,162501,0,77683,1,1225,
6045348,7030279,10453,192745127,0,1976537,0,266040,25329,189471,0,1752,
4536244,5261886,7904,144259180,0,890006,45338,192900,76510,0,0,1311,
5540672,6326251,9378,202599565,0,984324,138485,247830,170178,0,0,1841,
7347608,8623400,12540,265474970,0,2641271,0,243983,266913,259857,0,2413,
3451048,3956417,6528,68682539,0,812766,0,0,0,0,0,624,
7002297,8104028,11708,259646761,0,2106534,82585,216060,299307,165372,0,2360,
5584028,5935018,8792,170816455,0,945454,288990,0,131591,0,0,1552,
5485977,6329389,9736,157909231,0,1811473,0,173666,0,166242,0,1435,
5439918,6442224,9813,191277678,0,1410494,0,308569,105605,81784,0,1738,
5596108,5956451,8977,172440811,0,813943,285709,141727,0,0,0,1567,
6449127,7454982,11310,200289767,0,2488168,0,53777,202380,245200,0,1820,
5480319,6248704,10253,147218471,0,2026673,0,74227,0,194746,1,1338,
8335903,9317480,13191,306041690,0,2468491,231278,172104,316605,222712,0,2782,
5313959,6208912,9621,167344924,0,1642158,0,129711,146359,113633,0,1521,
6073509,7037771,10688,188335785,0,2177761,0,115613,140070,203891,0,1712,
6528319,7171465,10900,172113730,0,2375697,118012,0,0,260218,0,1564,
5471707,6415088,9487,204445294,0,1224820,64934,201938,271001,23275,0,1858,
6752842,7348771,10629,216676477,0,1595322,247450,209761,0,130126,0,1969,
4734374,5381828,8246,136244801,0,1236661,67530,0,160950,43700,0,1238,
6552267,7130402,10745,175166540,0,2227729,159426,0,0,235556,0,1592,
4953483,5342471,8296,125435934,0,1131198,170116,0,0,52944,0,1140,
5381541,6250912,9318,196912753,0,1155895,85876,165429,267759,12338,0,1790,
7518106,8561643,13258,255902624,0,2675819,82309,172135,178359,273000,1,2326,
6859075,7774421,11562,212118714,0,2399682,69952,171445,49981,255829,0,1928,
5666000,6635768,10014,186217380,0,1888216,0,62891,267040,134489,0,1692,
6023656,6903009,10480,170418560,0,2372979,0,0,142317,236066,0,1549,
6687972,7857102,11485,237216735,0,2195641,0,304343,155034,204300,0,2156,
5018928,5579497,8270,157203189,0,999174,155098,25869,185550,0,0,1429,
6725784,7897015,11616,238396515,0,2292794,0,232491,226745,208534,0,2167,
5090464,5987995,9044,165366957,0,1312450,0,281362,28757,78295,0,1503,
5534451,6133005,8925,185497970,0,986329,197188,149409,128467,7320,0,1686,
5717577,6412703,9850,141839064,0,2183195,31693,0,0,228201,0,1289,
4736942,5178956,8116,130948580,0,948357,156099,0,92215,7112,0,1190,
8350118,9039290,13038,278813902,0,2262247,317617,264780,0,241126,0,2534,
6189229,7090424,10828,176290811,0,2443888,0,33104,113957,252591,0,1602,
6464961,7487531,10858,204851848,0,2289258,0,235683,48503,237706,0,1862,
4579090,5257125,8415,115616828,0,1399911,0,79024,0,97739,0,1051,
5021024,5762305,9098,132359394,0,1751846,0,0,98416,139954,0,1203,
4318888,4849660,7709,102280673,0,1159383,51500,0,23347,53802,0,929,
6976199,7671411,11063,247173983,0,1480555,265637,249269,115268,91747,0,2247,
6243034,7153770,10810,180509519,0,2316641,4680,162556,0,250377,0,1641,
5626784,6069395,9066,180416391,0,1012656,262549,0,198686,0,0,1640,
3600130,4119489,6885,73322498,0,909996,0,0,0,16187,0,666,
6292913,7137955,10893,164694388,0,2649365,0,0,43567,298573,0,1497,
4797770,5114452,7856,126292603,0,813421,212742,23451,0,0,0,1148,
4586237,5384520,8887,146912914,0,1145681,0,171140,96864,31836,1,1335,
4124374,4849722,7426,122265327,0,1037058,0,0,223823,0,0,1111,
5257651,5941793,9090,179394554,0,1131780,141672,0,317823,0,0,1630,
5956118,6770209,10127,195010330,0,1798034,96949,0,290335,115571,0,1772,
6654505,7424851,11024,199647398,0,2306912,117537,0,161487,221808,0,1815,
4937236,5672252,8514,166363196,0,939021,88396,192512,125268,0,0,1512,
5234855,5791878,8931,140090115,0,1492626,109201,0,64115,102460,0,1273,
6478733,7016201,10353,205262855,0,1434204,254920,182295,5361,102399,0,1866,
8236363,9156621,13386,271419365,0,2969360,181732,0,289246,310761,0,2467,
6542880,7453242,10679,235152461,0,1645374,132554,264761,161783,111496,0,2137,
6803627,7831946,11559,219772536,0,2318506,26470,304022,0,250624,0,1998,
7267064,8442727,13841,262023715,0,2711065,0,257895,169641,265723,1,2382,
4903968,5563719,8885,114427026,0,1771093,0,0,0,159590,0,1040,
6981145,8199266,12092,250322826,0,2394190,0,271644,214845,227380,0,2275,
6270935,6812222,10016,205905880,0,1410713,260707,0,234908,60243,0,1871,
4137938,4715572,7874,90244904,0,1264564,0,0,0,75225,0,820,
5721122,6311986,9152,197025544,0,877579,224099,243788,63530,0,0,1791,
8823006,9671157,13640,296394164,0,2700347,268842,300634,0,314103,0,2694,
7580212,8862442,12719,268871309,0,2819339,0,247563,235798,294702,0,2444,
7938393,8852205,12618,284459519,0,2345138,224139,122606,305610,204027,0,2586,
4877426,5375004,8449,125145745,0,1236354,110853,38308,0,70470,0,1137,
4663817,5423978,9778,163738246,0,1250200,29455,0,305075,0,1,1488,
5185752,5702292,8751,162736157,0,1016287,186492,0,202482,0,0,1479,
7709036,8511666,12101,271439061,0,2103051,254186,144883,231819,176005,0,2467,
7178285,8427807,12154,258116735,0,2482599,0,305222,191536,245994,0,2346,
7196201,7919774,11489,260823299,0,1581104,281994,190172,214441,91947,0,2371,
6233941,7080409,10651,208038740,0,1602005,106409,316322,0,131253,0,1891,
6286795,6793792,9773,220901453,0,914508,313079,216073,100140,0,0,2008,
4491041,5103097,8087,120972112,0,1069616,49499,116758,0,42702,0,1099,
5104062,5782051,9168,137223586,0,1539599,43235,97322,0,120973,0,1247,
4873396,5485369,8244,153259981,0,989343,122344,52674,175714,0,0,1393,
5955205,6711155,11697,202430308,0,1604329,98982,264280,0,109785,1,1840,
5547275,6444887,9607,174643017,0,1616505,10165,272095,0,133747,0,1587,
9406507,10534737,14824,348372733,0,2973285,239787,289975,253716,317215,0,3167,
4321927,4885273,7679,120088854,0,949903,76506,0,136627,0,0,1091,
6107820,6896813,10684,152370980,0,2566019,0,0,0,291967,0,1385,
5333684,6035761,9232,149279935,0,1697222,58417,9685,113762,128268,0,1357,
5752834,6207342,9204,188234455,0,880389,272457,154898,66332,0,0,1711,
7021489,7730824,11730,187619816,0,2720736,114067,0,0,317677,0,1705,
6407167,7058975,10107,238620933,0,1108471,279581,130473,293953,0,0,2169,
6813963,7916975,11634,229234256,0,2480700,10269,145204,228046,239630,0,2084,
8396874,9137622,13671,286294829,0,2485422,293447,163120,126353,249966,1,2602,
6753304,7754060,11596,201009014,0,2624656,0,181620,12425,299585,0,1827,
5657197,6371174,9629,178867950,0,1574562,116920,0,236293,87361,0,1626,
6310912,7348445,11064,205905880,0,2257640,0,125505,199549,207250,0,1871,
7083873,7662775,11459,193980706,0,2446052,193787,0,0,271897,0,1763,
7863532,8398957,12335,224953461,0,2612342,278313,0,12453,297476,0,2045,
5709642,6591478,10006,168511447,0,2031349,0,75284,123450,182295,0,1531,
4402095,5088581,7798,133843606,0,1017975,45314,21387,204538,0,0,1216,
5385532,5957169,8817,176794534,0,942066,189612,147522,106085,3687,0,1607,
